FileName,GUID,FileName Path,FileName Version,Created DateTime,Updated DateTime,Created By,Updated By,RawOCR
clicking on the magnifying glass will provide a list of matching users and groups
from SharePoint as well as Active Directory

e External email address: Enter an external email address manually. Where
possible Nintex Workflow will resolve this to an actual user account.

e Lookup: Provides the option of adding a dynamic reference as an approver. e.g.
Workflow variable, list field.

Click the title bar to expand or collapse each option.

Create individual tasks for all group members

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
In the case that a group is assigned the approval task and Create individual tasks for all
group members checkbox is:

e not selected, all users in that group will receive the task notification. The first
respondent will represent the entire group.
e selected, an individual task will be assigned to every group member.

Users can be entered directly by their username, email address or full name and will be
resolved where possible against the SharePoint user list. Users and groups that do not
resolve automatically with the system users will require LazyApproval to complete their
assigned task.

Allow delegation

When this option is selected the assigned approver at runtime can delegate the task to
another user. For more information, please refer to the Delegating Approval Tasks.

Allow Lazy Approval

If LazyApproval has been enabled on the server, the workflow can permit the approvers
to use LazyApproval. Lazy Approval means that an approval or rejection can be
registered when the approver replies to a notification email or an automated OCS / Lync
conversation with an approved word or phrase. A system administrator can edit or add to
the list of acceptable terms. For more information, please refer to the Managing
LazyApproval settings.

Task description

Allows entry of dynamic text that will display on the task response form. This can be
used to communicate additional information about the task to the responding user. Insert
Reference see Inserting reference fields.

Approval options

There are four options that will determine which approvals are required at runtime
in case of multiple assigned users.

e All must approve: Each user in the Approvers list must approve the item
for it to qualify as approved. If one of the users denies or rejects the item,
the item will be considered denied or rejected.

e First response applies: The first response received will be used for the
overall outcome. All other pending tasks will be set to 'not required"".

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
e Only one approval is required: The task will be deemed as approved as
soon as one approval response is accepted. All other approval requests will
subsequently no longer be required.

e Vote: The number of approvals from users required for the document to
be considered approved can be set using the ""Vote"" option. A text field
will appear and a whole number equal to or less than the total number of
approvers set in the Approvers section can be entered.

Task name

Allows the title of the task to be defined. This is the title that appears in a SharePoint task
list. If left blank, the action title will be used by default.

Task content type
Allows a task content type other than the default to be used. This option will only display
if an alternative content type is available on the site. Alternative content types are
primarily used to enable custom task response forms.

Priority
Specifies the value that should be assigned to the priority flag for the task.

Due Date

Set a date for the task to be completed by. Note: When tasks appear in Nintex Mobile
Apps, the tasks list will be sorted by this due date.

Form type
Choose which form type is presented to Approvers.

Store action ID in
Allows a unique identifier for the action to be stored in an Action ID workflow variable.
This identifier can be used to link the action to Delegate Task and Task reminder actions.

Please note that the Action ID does not correspond to the ID of the SharePoint task item
that is created.

Store task IDs in

When the workflow runs, the ID given to each task that is created will be stored into an
Integer, List Item ID or Collection workflow variable.

Item Permissions

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Set user permissions to: Sets the user permission on the item.

When task is complete, set user permissions to: Sets the user permission on the item

after the task has been completed.

Note: Setting the item permissions could be useful when the task is delegated, this will
give the delegated user the necessary permissions to view the item.

Ribbon Option: Task Notification

Sent when the task is assigned to a user, also used when the task is delegated by one user

to another.

Configure Action - Request approval

paw es age so
tal a) led & iZ of
Save Cancel Action Task Not Required Edit Task Labels Common Variables Help
Notification Notification Form +
Comn Settings Variables Help
Edit settings for All Approvers|¥]
Allow delegation
Delivery type @Email © User preference © None
cc
BCC
From
Importance Normal] ¥]
Subject lApproval Required
Attachments (Include list item attachments
® Add attachment
Rich Text [V]

The following item requires your approval

Context Item Display Name

(Click here to add your comments.
Click here to view the workflow status.

Edit settings for

o x
aA
fae}
B
BB
=
Insert Reference *
a
v
v

Changing this setting from the default All Approvers allows the setting of separate
notification options for each Approver in the list. In such a case please check the settings

for each user.

© 2015

Nintex Global Ltd. All rights reserved. Nintex Confidential
Changes to All Approvers will not affect users who are given custom settings.

Edit settings for All Assignees v

Allow delegation j.smith@mycompany.com
k.brown@mycompany.com

Allow LazyApproval (applicable with e-mail and IM delivery)

Allow delegation

When this option is selected the assigned approver at runtime can delegate the task to
another user. For more information, please refer to the Delegating Approval Tasks.

Allow LazyApproval

If LazyApproval has been enabled on the server, the workflow can permit the approvers
to use About LazyApproval. Lazy Approval means that an approval or rejection can be
registered when the approver replies to a notification email or an automated OCS or Lync
conversation with an approved word or phrase. A system administrator can edit or add to
the list of acceptable terms. For more information, please refer to the Managing
LazyApproval settings.

Delivery type

CC

Delivery type is the method of delivering the notification to the recipients.

Available delivery options; None, Email, User preference or Instant Message (if enabled
on the server). For information on User preference, please refer to the Configuring user
preferences.

Please note: Nintex does not provide support for troubleshooting email, SMS / OCS
systems.

If Allow LazyApproval is checked and Delivery type selected is IM. The option Send a
conversation request to confirm if the user is available to respond will be available.
Checking this option will ask the assignee if they are available to respond, if the assignee
responds with ""No"", the Delivery type will be switched to Email and the assignee will
receive a notification email instead.

If at anytime the assignee does not respond within 5 minutes to the automated OCS /
Lync conversation, the conversation will end and a notification email to complete the
tasks will be sent instead.

The CC field sets read only users who will receive the notification. CC recipients are not
able to respond to the tasks.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
BCC

From

To set the CC field click on | to open the Select People and Groups configuration
dialog.

The BCC field sets read only users who will receive the email. BCC recipitants are not
able to respond to the tasks. Other users addressed in the email via the To, CC and BCC
fields will not be able to see any addresses in the BCC field. To set the BCC field, enter
the account name, or alternatively, select the address book icon for additional options.

The From field sets the user or domain group that will appear as the sender of the
message. This setting applies to emails only. If no From user or domain group is
specified, the From address configured in Global Settings will be used.

Importance

The priority of the notification. This is only applicable when using email notifications.

Subject

The Subject is the title of the notification being sent. If an Instant Message is being sent
it will be pre-pended to the body of the notification.

Added manually or by clicking on E | to use Insert reference fields from within the
runtime instance of the workflow.

Attachments

Allows file attachments to be added to the notification. You can specify multiple URLs
by separating each URL with a semicolon. You can also specify multiple URLs by
referencing a collection variable.

Files will not be received by a user when SMS or IM is selected as the delivery
method. For information on User preference, please refer to the Configuring user

preferences.

Format

This sets the format of the email.
Selecting:

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
e Rich Text enables italicize, bold, underline and indent information within the
email using simple HTML styles provided by the SharePoint rich text tool bar.
e Plain Text is simply the text without any stylized formatting.

Notification body
The body of the notification will adapt depending on whether the Rich Text or Plain

Text format is selected. Within the space provided enter the content for the notification
as straight text, also available are Insert reference fields from within the workflow.

Ribbon Option: Not Required Notification
Sent when the user no longer needs to respond to the task. This can occur when:
e A task is assigned to multiple users but only one is required to respond.
e The workflow is terminated prior to the task being processed.

e Anerror occurs in the workflow at runtime.

The notifications inherit default messages which can be edited by an Administrator. For
more information, please refer to the Defining message templates.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Configure Action - Request approval

GENERA\

Haaiw He asaesé & @

Save Cancel Action Task Not Required Edit Task Labels Common Variables Help
Notification Notification Form

Commit Settings

Edit settings for All Approvers| ¥]

Delivery type @ Email © User preference © None

cc EB
Bcc B
From B
Importance Normal] ¥]

Subject approval No Longer Required &
Attachments [1 Include list item attachments

‘ Add attachment
Rich Text |V] Insert Reference #

The following item no longer requires your approval A

Context Item Display Name

Click here to view the workflow status

See above Ribbon Option: Task Notification above for field descriptions.

Custom approval forms

A custom task form can be used to respond to an approval task. Please download the Nintex
Workflow SDK from http://www.nintex.com for more information.

1.71 Request Data

This workflow action assigns a task to a specified user. To complete the task, the user must
provide a value for each data item specified in the action configuration. The workflow will wait
for the task to be completed before continuing the execution. Once the task is completed, the data
that the user entered is available within the workflow.

To use the workflow action:

e Locate the action in Workflow Actions Toolbox (located on the left hand-side);

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
o Click on the Category listings to reveal the actions; OR
o Search for the action using a keyword.
e Select the action, drag it onto the design canvas and drop it onto a design pearl.

Alternatively

e Left-clicking the pearl, mouse-over Insert Action and then the Categories to reveal the
actions, click the required action from the list.

To change the settings used by the action:
e On the action’s title click the down arrow to activate a drop-down
e Select Configure; OR

e Double-click the action's icon.

For more information on the other options in the drop-down, please refer to the Getting started
with the Nintex Workflow designer. ““‘

Configure Action - Request data o x
ms ES a % @aGe & @
tal yd GS Owe ope
Save Cancel Action Task Not Required Reminders Escalation Edit Task Labels Common Variables Help
Notification Notification Form +
Commit Settings Variables Help
[Only show fields with variables assigned

Display link to workflow item on the task form a

Display the item properties panel on the task form

Allow attachments
Store attachment URLs in i)
Task description insert Reference #

Please enter the following information
Allow delegation g
Task name B
Priority (2) Normal &
Due Date Value vy ©
Store action ID in v
Store task ID in v
Form type Default Iv.
#] Item permissions
v

Options within the action

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Ribbon Option: Action
Collect data from

The user or group to retrieve data from. This task can only be assigned to a single user or
group. If it is assigned to a group, the first group member to respond will act on behalf of
the entire group.

Note: Although the People Picker field will allow multiple users to be added, the first
person added will be the only person notified and the only person who can approve the
task. If a group is added, all will receive the notification, but only one person will be able
to respond. This is because the workflow action will only create a single task, and only
one user will be able to respond to the task. Also, once one person responds to the task,
the task will be completed and the other user will not be able to provide input.

Select People and Groups

To search for users, click on the address book icon on the right.

3) Search for people and groups from the directory, add external email addresses or select addresses from the lookup list.

= Internal Search

Find - List View bd
(8, Organizations Display Name E-mail Address Title Department Presence Worl
ig All Users Type into the search box above then press “Enter” to start your search.

Oy Active Directory

+ External email address
+ Lookup
Selections

The configuration dialog allows the workflow designer to search for and/or add users to
the Assignees list by one or more of the following methods:

e Internal Search: Entering a partial display name, email or user account name and

clicking on the magnifying glass will provide a list of matching users and groups
from SharePoint as well as Active Directory.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
e External email address: Enter an external email address manually. Where
possible Nintex Workflow will resolve this to an actual user account.

e Lookup: Provides the option of adding a dynamic reference as an approver. e.g.
Workflow variable, list field.

Click the title bar to expand or collapse each option.

Content type

When the action runs, it creates a task for the user to complete. Each data item is created
as a field in a task content type, and this content type is used when creating a task.

An existing content type can be used, or a new content type constructed. The list of
existing content types will show all content types that inherit from the 'Workflow Task'
content type. The new content type will also inherit from this parent. See the SharePoint
documentation for more information on content types.

If an existing content type is chosen, the option will appear to make changes to the
content type. This can include removing, adding or modifying existing fields. This option
should be used with caution, as changes may affect other workflows or applications that
use the content type.

A content type is only created or modified when the workflow is published, not when it is

saved. If you define a new content type, then save the workflow, your changes will be
lost when you next edit the workflow.

Field list

In this panel the data items to request from the user are defined. Each represents a field in
the selected Content Type.

Each field has the option to store the value in a workflow variable. This will enable the
value to be used directly in the workflow without it having to be looked up manually with
a Set Variable action.

Further options for each field can be set from the SharePoint Content Type settings page.

The content type is only updated when the workflow is published.

Publish task edit form

When the workflow is published, it will generate a form for the task. This form is
associated with the task content type and will overwrite an existing form if it exists. This
option allows the designer to specify whether to publish the form or not when the content
type already exists. If other applications use the form, or the form has been customised,
the designer may not want to republish it so the changes are not lost.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Only show fields with variables assigned
When this option is selected, only data fields that have a variable selected for 'Store
Result In' will have a visible input field on the published form. If this option is not
selected, all the data items displayed in the field list will have input fields on the form.
The generated form is a standard list item edit page and can be customized in SharePoint
Designer. The form is stored in the Workflows/Nintex Workflows/workflowname folder

and will be named the same as the content type.

Note that the form is only published when the workflow is published.

Display link to workflow item on the task form
When this option is selected, the published task form will have a field called 'Link'

containing a hyperlink back to the item that the workflow is running on. This is used to
provide context about the workflow item for the user responding to the task.

Display the item properties panel on the task form
When this option is selected, the default SharePoint task form will display a panel with

the field names and values of the item that the workflow is running on. This option does
not affect the task form published by Nintex.

Allow attachments
When this option is selected, the published task form will display a link to add

attachments to the task item. The task respondent will then have the opportunity to
optionally attach one or more files to the form.

Store attachment URLs in
This option allows the selection of a collection workflow variable in which to store

the URL of each attachment that the task respondent added to the task. This option is
only available if Allow attachments is enabled, or if Publish task form is disabled.

Task description

On the default task edit page, this text will appear at the top of the page before the input
controls. It is stored in the task's description field.

Allow delegation

When this option is selected, the user whom the task was assigned to will have the option
to reassign it to another user.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Enable responses by email using LazyApproval
When this option is selected, the user can complete the task by replying to the notification
email. The email will contain a basic form, providing a location for the user to enter each
requested value. By default, the form is appended to the message body. To control the
location of the form, use the following token in the Input Required message:
{LAZY APPROVAL DATA FORM}
Note: the email form only shows fields that have variables assigned.
For more information see the About LazyApproval help topic.

Task name
The title that will be assigned to the task.

Priority
Specifies the value that should be assigned to the priority flag for the task.

Due Date

Set a date for the task to be completed by. Note: When tasks appear in Nintex Mobile
Apps, the tasks list will be sorted by this due date.

Store action ID in
Action IDs are used to link a task action to other actions in the workflow that are task

related, such as the Task Reminder. Select an Action ID workflow variable to link this
task to another action.

Store task ID in
This will store the SharePoint list item ID of the created task into an integer workflow
variable. This value can then be used to reference the task list item directly in workflow
lookups.

Item Permissions

Set user permissions to: Sets the user permission on the item.

When task is complete, set user permissions to: Sets the user permission on the item
after the task has been completed.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Note: Setting the item permissions could be useful when the task is delegated, this will
give the delegated user the necessary permissions to view the item.

Form type

Select the Default form or an InfoPath form.

Ribbon Option: Task Notification

Sent when the task is assigned to a user, also used when the task is delegated by one user to

another.

Configure Action - Request data

GENERAL

ld & 4 ee

Save Cancel Action

Se &

Commit Settings
Delivery type @Email O user preference © None

From

Importance

Normal] ¥]

Subject Input required

Attachments (1 Include list item attachments

4% Add attachment
Rich Text [V]
[A task has been assigned to you regarding this item:

Context Item Display Name

Click here to respond to the task
Click here to view the workflow status.

Delivery type

o x

* @

Te Not Required Reminders Escalation Edit Task Labels Common Variables Help
Notification Notification Form +

Help

insert Referenc

a

Delivery type is the method of delivering the notification to the recipients.

Available delivery options; None, Email, User preference or Instant Message (if enabled
on the server). For information on User preference, please refer to the Configuring user

preferences.

CC

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
The CC field sets read only users who will receive the notification. CC recipients are not
able to respond to the tasks.

To set the CC field click on |= to open the Select People and Groups configuration
dialog.

BCC

The BCC field sets read only users who will receive the email. BCC recipitants are not
able to respond to the tasks. Other users addressed in the email via the To, CC and BCC
fields will not be able to see any addresses in the BCC field. To set the BCC field, enter
the account name, or alternatively, select the address book icon for additional options.

From
The From field sets the user or domain group that will appear as the sender of the
message. This setting applies to emails only. If no From user or domain group is
specified, the From address configured in Global Settings will be used.

Importance
The priority of the notification. This is only applicable when using email notifications.

Subject

The Subject is the title of the notification being sent. Manually enter the text or click the
E button to use Insert reference fields to build the string dynamically at run time.

Attachments
Allows file attachments to be added to the notification. You can specify multiple URLs
by separating each URL with a semicolon. You can also specify multiple URLs by
referencing a collection variable.
Files will not be received by a user when SMS or IM is selected as the delivery
method. For information on User preference, please refer to the Configuring user
preferences.

Format

This sets the format of the email.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Selecting:

e Rich Text enables italicize, bold, underline and indent information within
the email using simple HTML styles provided by the SharePoint rich text
tool bar.

e Plain Text is simply the text without any stylized formatting.

Notification body
The body of the notification will adapt depending on whether the Rich Text or Plain

Text format is selected. Within the space provided enter the content for the notification
as straight text and Inserting reference fields from with the workflow.

Ribbon Option: Not Required Notification

Sent when the user no longer needs to respond to the task. This can occur when:

e A task is assigned to multiple users but only one is required to respond.
e The workflow is terminated prior to the task being processed.
e Anerror occurs in the workflow at runtime.

Configure Action - Request data o x

GENERA\

Heh we @k BAP KO

Save Cancel Action Task Not Required Reminders Escalation Edit Task Labels Common Variables Help
Notification Notification Form +
Commit Settings Variables Help
Delivery type @Email O User preference © None
cc E
Bcc EB
From EB
Importance Normal|¥]
Subject Input no longer required &
Attachments [1 Include list item attachments

© Add attachment

Rich Text [V] Insert Reference *

\A task regarding this item no longer requires your response’ A

Context Item Display Name

Click here to view the workflow status

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
See Ribbon Option: Task Notification above for field descriptions.

Ribbon Option: Reminders

Optional notification Reminders can be configured to be sent to each assignee who has
not yet completed the task.

Configure Action - Request data o x
Ga a Oo @ Ale € (3 [?)
lal a ed So #2 we BE Ofte
Save Cancel Action Task Not Required Reminders Escalation Edit Task Labels Common Variables Help
Notification Notification Form +
Commit Settings Variables Help
Number of reminders 0 & a
e betwi lers +
Time between reminders yay. fp iS
Hours: 0 &
Mins: 0 &
Time calculation CiDuring business days only
Ciburing business hours only
cc B
Bcc EB
From EB
Importance Normal] ¥]
Subject B
Attach file o
Rich Text [¥] insert Reference #
v

Number of reminders
The number of reminders to be sent.
Time between reminders
The delay before sending each reminder in days, hours and minutes.
The total time is calculated by summing all fields, regardless of the Time calculation

option selected. For example, 4 days and 4 minutes will be calculated as 96 (24x4) hours
and 4 minutes.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Time calculation

Specifies whether or not hours outside the work week should be included when counting
down to send a reminder.

During business days only

The During business days only option will specify that weekends or holidays are not
included in the countdown, but after hours on a business day are.

Example:

o The task is assigned Friday morning and is configured to wait 1 day before
sending a reminder (the work week is defined as Monday to Friday).

o A reminder will be sent Monday morning: weekends are not included in
the countdown.

During business hours only

The During business hours only option specifies that only business hours are used in the
count down.

Example:

e The task is assigned Wednesday at 4pm and is configured to wait 4 hours before
sending a reminder (the work day is defined as Monday to Friday, 8am to Spm).

e A reminder will be sent at 11am on Thursday: after-business hours are not
included in the countdown.

Neither option

If neither option is selected, all hours will be included in the count down.

Examples:

e The task is assigned Friday morning and is configured to wait 1 day before
sending a reminder.

e A reminder will be sent Saturday morning: weekends are included in the
countdown.

e The task is assigned Wednesday at 4pm and is configured to wait 4 hours before
sending a reminder.

e A reminder will be sent at 8pm on Wednesday: after-business hours are included
in the countdown.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Public holidays and any other special occasions are set using the ""Site Settings > Nintex
Workflow > Manage Holidays"" page.

See Ribbon Option: Task Notification above for additional field descriptions.

Ribbon Option: Escalation

Escalation is optional, there are two possible escalation paths:

e Delegate task will re-assign all pending tasks to the nominated user after the

specified time.

e¢ Complete task will auto-respond to all pending tasks and set the overall outcome
of the action to the indicated outcome after the specified time.

e The specified outcome does not have to be one of the configured possible
Outcomes set in the Action.

Escalation occurs after all reminders have been sent and the specified ""Time to
escalation"" has elapsed.

Configure Action - Request data

GENERA\

s s = s
& @ @ va E € 2 (2)
ll BH we F& 2 EA eof
Save Cancel Action Task Not Required Reminders Escalation Edit Task Labels Common Variables Help
Notification Notification Form

Commit Settings Variables Help

Escalation type None

See Ribbon Option: Reminders above for additional field descriptions.

1.72 Request Review

This action is used to assign a task and send a notification to one or more users to review an item
as part of the workflow. For more details on the review process please refer to Approving
Rejecting and Reviewing Items.

To use the workflow action:

e Locate the action in Workflow Actions Toolbox (located on the left hand-side);
o Click on the Category listings to reveal the actions; OR

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
o Search for the action using a keyword.
e Select the action, drag it onto the design canvas and drop it onto a design pearl.

Alternatively

e Left-clicking the pearl, mouse-over Insert Action and then the Categories to reveal the
actions, click the required action from the list.

To change the settings used by the action:
e On the action’s title click the down arrow to activate a drop-down
e Select Configure; OR

e Double-click the action's icon.

For more information on the other options in the drop-down, please refer to the Getting started
with the Nintex Workflow designer. ““‘

Configure Action - Request review ao x

GENERAL

ll) Be) we Ae & @

Save Cancel Action Task Not Required Edit Task Labels Common Variables Help
Notification Notification Form

Commit Settings Variables Help

Reviewers * EB a

[ Create individual tasks for all group members

Allow delegation

Task description nsert Reference

Review options © All must review

_ First response applies

Task name &

Task content type Nintex Workflow Task \y]

Priority (2) Normal &

Due Date Value ‘| 3

Form type Default ind

Store action ID in -

Store task IDs in \y] v

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Options for this action

Ribbon Option: Action

Reviewers

The Reviewers list contains all users or groups that will be assigned the review task
during the running of the published workflow.

Users can be entered directly by their username, email address or full name, and will be
resolved where possible against the SharePoint user list.

In the case that a group is assigned the review task and Expand Groups is not selected, all
users in that group will receive the task but the first response will represent the whole
group. If Expand Groups is selected, an individual task will be assigned to every group
member. Note that groups will only be expanded at one level. Groups within groups will
not be expanded.

In order to search for the reviewers click on the address book icon to the right of the
reviewers input box. The Select People and Groups dialog will appear.

Select People and Groups

©)

Find

Selections

(44, Organizations Display Name E-mail Address Title Department Presence Worl
Sig, All Users

[Active Directory

Search for people and groups from the directory, add external email addresses or select addresses from the lookup list.

Internal Search

a List View bd

Type into the search box above then press “Enter” to start your search,

External email address

Lookup

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
The Select People and Groups dialog allows the workflow designer to search for and/or
add users to the Reviewers list by one or more of the following methods:

e Internal Search: Entering a partial display name, email or user account name and
clicking on the magnifying glass will provide a list of matching users and groups
from SharePoint as well as Active Directory.

e External email address: Enter an external email address manually. Where
possible Nintex Workflow will resolve this to an actual user account.

e¢ Lookup: Select a property reference to add to the list. These are broken up into
common types such as the initiator of the workflow and their manager, as well as
properties from the current SharePoint list. The item properties that are included
are any column that is of a ""Person or Group"" type or contains the word ""Email""
in the name.

Create individual tasks for all group members

In the case when a group is assigned the task and Create individual tasks for all group
members checkbox is:

e not selected, all users in that group will receive the task notification. The first
respondent will represent the entire group.
e selected, an individual task will be assigned to every member of the group.

Groups will only be expanded to one level. Groups within groups will not be expanded.

Users can be entered directly using their username, email address or full name and will
be resolved where possible against the SharePoint user list or Active Directory.

Allow delegation

When this option is selected the assignee at runtime can delegate the task to another user.
For more information, please refer to the Delegating Approval Tasks.

Allow LazyApproval

If LazyApproval has been enabled, the workflow can permit the assignees to use
LazyApproval. Lazy Approval means that a task response can be registered when the
assignee replies to a notification email or an automated OCS / Lync conversation. In a
Request Review action, the users response will be used for the task comments. Changing
the allow LazyApproval option on the 'Action' ribbon option is the same as changing the
‘Allow LazyApproval' option for all assignees on the 'Task Notification’ ribbon option.
See the 'Task Notification' ribbon option section below for more information.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Task description

Allows entry of dynamic text that will display on the task response form. This can be
used to communicate additional information about the task to the responding user. The
description can be built up dynamically be using the Insert Reference function. For more
information see Inserting reference fields.

Review options

There are two options that will determine which reviewers are required at runtime
in case of multiple assigned users.

e All must review: Each user in the Reviewers list must review the item.
The workflow will not proceed until a response has been received from
each reviewer or reviewer's delegate.

e First response applies: The first response is registered and enables the
workflow to continue. All other review requests will subsequently no

longer be required and a no longer required notification will be sent to
remaining reviewers if configured.

Task name

Allows the title of the task to be defined. This is the title that appears in a SharePoint task
list. If left blank, the action title will be used by default.

Task content type
Allows a task content type other than the default to be used. This option will only display
if an alternative content type is available on the site. Alternative content types are
primarily used to enable custom task response forms.

Priority
Specifies the value that should be assigned to the priority flag for the task.

Due Date

Set a date for the task to be completed by. Note: When tasks appear in Nintex Mobile
Apps, the tasks list will be sorted by this due date.

Form type

Choose which form type is presented to Reviewers. Choices are Default, InfoPath, or
Custom.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Store Action ID in

Allows a unique identifier for the action to be stored in an Action ID workflow variable.
This identifier can be used to link the action to Delegate Task and Task reminder actions.
Please note that the Action ID does not correspond to the ID of the SharePoint task item
that is created.

Store task IDs in

When the workflow runs, the ID given to each task that is created will be stored into
an Integer, List Item ID or Collection workflow variable.

Item Permissions
Set user permissions to: Sets the user permission on the item.

When task is complete, set user permissions to: Sets the user permission on the item
after the task has been completed.

Note: Setting the item permissions could be useful when the task is delegated, this will
give the delegated user the necessary permissions to view the item.

Ribbon Option: Task Notification

Use the Task Notification area to configure the notification that is sent when the task is assigned
to a user. The notification is also used when the task is delegated by one user to another.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Configure Action - Request review

GENERAL

dew He aAaé & @

Save Cancel Action Task Not Required Edit Task Labels Common Variables Help
Notification Notification Form ~

Commit Settings Variables Help
Edit settings for All Reviewers|V Ss
Allow delegation im
Delivery type ® Email O User preference © None
cc BB
Bcc EB
From &
Importance Normai|¥]
Subject Review Required B
Attachments (1 Include list item attachments

‘® Add attachment

Rich Text |v] Insert Reference *
The following item requires your review A

(Context Item Display Name

Click here to add your comments.
Click here to view the workflow status.

Edit settings for

Changing this setting from the default All Reviewers, allows the configuration of unique
notification options for each Reviewer in the list.

Unless specifically configured, assignees will use the All Assignees settings. To override
settings for a specific Reviewer, select their name from the drop down list.

Changes to All Reviewer will not affect users who are given custom settings.

Edit settings for All Assignees i]
All Assignees

Allow delegation j.smith@mycompany.com
k.brown@mycompany.com

Allow LazyApproval © (applicable with e-mail and IM delivery)

Allow delegation

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
When this option is selected the assignee at runtime can delegate the task to another user.
For more information, please refer to the Delegating Approval Tasks.

Allow Lazy Approval

If LazyApproval has been enabled, the workflow can permit the assignees to use
LazyApproval. Lazy Approval means that a task response can be registered when the
assignee replies to a notification email or an automated OCS / Lync conversation. In a
Request Review action, the users response will be used for the task comments.

Delivery type

CC

BCC

Delivery type is the method of delivering the notification to the recipients.

Available delivery options; None, Email, User preference or Instant Message (if enabled
on the server). For information on User preference, please refer to Configuring user

preferences.

If Allow LazyApproval is checked and Delivery type selected is IM. The option Send a
conversation request to confirm if the user is available to respond will be available.
Checking this option will ask the assignee if they are available to respond, if the assignee
responds with ""No"", the Delivery type will be switched to Email and the assignee will
receive a notification email instead.

If at anytime the assignee does not respond within 5 minutes to the automated OCS or
Lync conversation, the conversation will end and a notification email to complete the
tasks will be sent instead.

The CC field sets read only users who will receive the notification. CC recipients are not
able to respond to the tasks.

To set the CC field click on | to open the Select People and Groups configuration
dialog

The BCC field sets read only users who will receive the email. BCC recipitants are not
able to respond to the tasks. Other users addressed in the email via the To, CC and BCC
fields will not be able to see any addresses in the BCC field. To set the BCC field, enter
the account name, or alternatively, select the address book icon for additional options.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
From
The From field sets the user or domain group that will appear as the sender of the
message. This setting applies to emails only. If no From user or domain group is
specified, the From address configured in Global Settings will be used.

Importance
The priority of the notification. This is only applicable when using email notifications.

Subject

The Subject is the title of the notification being sent. If an Instant Message is being sent
it will be pre-pended to the body of the notification.

The Subject line can be typed manually or built up dynamically at runtime using
the Insert reference fields button

Attachments
Allows file attachments to be added to the notification. You can specify multiple URLs
by separating each URL with a semicolon. You can also specify multiple URLs by

referencing a collection variable.

Files will not be received by a user when SMS or IM is selected as the delivery
method. For information on User preference, please refer to Configuring user
preferences.

Format
This sets the format of the email.
Selecting:
e Rich Text enables italics, bold, underline and indenting within the email
using simple HTML styles provided by the SharePoint rich text tool bar.
e Plain Text is simply the text without any stylized formatting.
Notification body
The body of the notification will adapt depending on whether the Rich Text or Plain

Text format is selected. Within the space provided enter the content for the notification
as straight text, also available are Insert reference fields from within the workflow.

Ribbon Option: Not Required Notification

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Use the Not Required Notification area to configure the notification that is sent when the user
no longer needs to respond to the task. This can occur when:

e A task is assigned to multiple users but only one is required to respond.
e The workflow is terminated prior to the task being processed.
e Anerror occurs in the workflow at runtime.

Configure Action - Request review o x
GENERAL
‘ => = ‘
BH aAae t?)
